,type,clean
25133,ENFP,https://www.youtube.com/watch?v=cJDCdhnupeI
25134,ENFP,https://www.youtube.com/watch?v=frGbGBKDhaI
25135,ENFP,https://www.youtube.com/watch?v=ec0XKhAHR5I&list=PLNNeNS8m1bgjUq036l-5V3b7Hf5Yyj0nI&index=14
25136,ENFP,https://www.youtube.com/watch?v=75CEV0CctYA
25137,ENFP,https://www.youtube.com/watch?v=8V1g-lDc6_E
25138,ENFP,https://www.youtube.com/watch?v=P3YEcQvnHks
25139,ENFP,https://www.youtube.com/watch?v=4Qv5PuPtuRA
25140,ENFP,https://www.youtube.com/watch?v=QtxlCsVKkvY
25141,ENFP,https://www.youtube.com/watch?v=I_izvAbhExY
25142,ENFP,https://www.youtube.com/watch?v=wj23_nDFSfE
25143,ENFP,https://www.youtube.com/watch?v=OPf0YbXqDm0
25144,ENFP,http://www.youtube.com/watch?v=MqL2jVZilvU]YouTube
25145,ENFP,http://www.youtube.com/watch?v=kn6-c223DUU&NR=1
25148,INFP,https://www.youtube.com/watch?v=fPzAABMozs0
25156,INFP,http://www.youtube.com/watch?v=nN6VR92V70M
25157,INFP,http://www.youtube.com/watch?v=nN6VR92V70M
25158,INFP,https://www.youtube.com/watch?v=pnjTKNi0veg
25159,INFP,https://www.youtube.com/watch?v=uQpclIzUwLk
25160,INFP,https://www.youtube.com/watch?v=FyASdjZE0R0
25163,INFP,https://www.youtube.com/watch?v=ICaTsTkBPV8
25164,INFP,https://www.youtube.com/watch?v=37c2I4TyYfk
25165,INFP,https://www.youtube.com/watch?v=8O22tBmu-1M
25166,ENFP,https://youtu.be/obhexahP5-o
25169,ESTJ,https://www.youtube.com/watch?v=mxWFbD0so0Y
25170,ESTJ,https://www.youtube.com/watch?v=BAVUPu7URbc
25171,ESTJ,https://www.youtube.com/watch?v=Zqt3iu9wR5E
25172,ESTJ,https://www.youtube.com/watch?v=EK-0gcn9b4c
25173,ESTJ,https://www.youtube.com/watch?v=BwyWmqV_RJc
25174,ESTJ,https://www.youtube.com/watch?v=8-bgiiTxhzM
25175,ESTJ,https://www.youtube.com/watch?v=lrHJhKEtQEI
25190,ESTJ,https://www.youtube.com/watch?v=Lb9V5Q5XOg4
25191,ESTJ,https://www.youtube.com/watch?v=u2ezO4EyJr0
25192,ESTJ,https://www.youtube.com/watch?v=Lb9V5Q5XOg4
25193,ESTJ,https://www.youtube.com/watch?v=u2ezO4EyJr0
25195,ESTJ,https://www.youtube.com/watch?v=TrxJeKnKaAk
25196,ESTJ,https://www.youtube.com/watch?v=SbQchjNdTHs'
25200,INFP,http://www.youtube.com/watch?v=I670lCWpu7w
25201,INFP,http://www.youtube.com/watch?v=Mem9Hby9oRk
25202,INFP,http://www.youtube.com/watch?v=ibdmLKPxDd4&feature=relmfu
25203,INFP,http://www.youtube.com/watch?v=xMqqzaW1q7Y&feature=autoplay&list=PLC507745B3B1F9B7D&index=20&playnext=1
25209,INTP,http://www.youtube.com/watch?v=9C_HReR_McQ
25214,INTP,http://youtu.be/kykU5X33ry0
25215,ENFP,http://www.youtube.com/watch?v=HDZMWTLojxM
25222,ISTP,https://www.youtube.com/watch?v=4-vRJZwZsE4
25223,ISTP,https://www.youtube.com/watch?v=QfTwbxd91NU
25224,ISTP,https://www.youtube.com/watch?v=0F-JJitNEvc
25225,ISTP,https://www.youtube.com/watch?v=pdxHonla4nI
25230,ISTP,https://www.youtube.com/watch?v=HzgwIVg56hM
25231,ISTP,https://www.youtube.com/watch?time_continue=91&v=qspdnAYiiug
25232,ENTP,http://youtu.be/DPfkMseFB3Y
25233,ENTP,http://youtu.be/Cm9lY2J6RR8
25234,ENTP,http://youtu.be/7S--l_Nps9Q
25235,ENTP,http://www.youtube.com/watch?v=sacW6dhqDgA
25236,INFP,http://www.youtube.com/watch?v=d-31e8Nlujw
25250,INFJ,https://www.youtube.com/watch?v=C4FG_xZAzsQ
25253,INFJ,http://www.youtube.com/watch?v=ckuh6tKKias
25254,INFJ,http://www.youtube.com/watch?v=5yJnvv_R2rk
25255,INFJ,http://www.youtube.com/watch?v=3v7rDQEF9Rc&p=73DDB10D7E9681C4
25256,INTP,http://www.youtube.com/watch?feature=player_embedded&amp;v=wTIP7CAtAak
25257,INTP,http://www.youtube.com/watch?v=hOSzGYKaJGE
25258,INTP,http://www.youtube.com/watch?v=NcR9af_akCw
25259,INTP,http://www.youtube.com/watch?v=6XWA7M8Pxto
25260,INTP,http://www.youtube.com/watch?v=H1tRB7-aBr8
25261,ENTJ,https://www.youtube.com/watch?v=moSFlvxnbgk
25262,ENTJ,https://www.youtube.com/watch?v=q8J-RXZ41-Y
25263,ENTJ,https://www.youtube.com/watch?v=HtpOp-_get8
25264,INTJ,http://www.youtube.com/watch?v=RS_3pED-wJo
25265,INTJ,http://www.youtube.com/watch?v=B6bF6oKJKKQ
25266,INTJ,http://www.youtube.com/watch?v=KEHOpnJlMpY
25267,INTJ,http://www.youtube.com/watch?v=zvz8jtZ3f5s
25268,INTJ,http://www.youtube.com/watch?v=NcFaVfTDWcs
25269,INTJ,http://www.youtube.com/watch?v=ju3z2ZQO0MY
25270,INFP,https://www.youtube.com/watch?v=ilA55DgNkWE
25272,INFJ,https://www.youtube.com/watch?v=H25ORRgLxdA
25275,ENTP,http://www.youtube.com/watch?v=qvgO9Gp_rTE
25282,INFP,https://www.youtube.com/watch?v=fSQgCy_iIcc
25283,INFJ,http://www.youtube.com/watch?feature=player_embedded&amp;v=SIaFtAKnqBU
25284,INFP,https://youtu.be/n0ULmJzWw60
25285,INFP,http://www.youtube.com/watch?v=Jgkd2lFI9X8
25287,INFP,http://www.youtube.com/watch?v=d5vw9lPCoL4
25288,INFP,http://www.youtube.com/watch?v=2-iayfmIaOo
25289,INFP,http://www.youtube.com/watch?v=cDZBC7bwryw
25290,INFJ,http://www.youtube.com/watch?v=0P7gar7efHI
25291,INFJ,http://www.youtube.com/watch?v=MOV3X0dxed0
25292,INFJ,http://www.youtube.com/watch?v=O4rwGeoFSXU
25293,INFJ,http://www.youtube.com/watch?v=tmGXmFtCi3E&feature=relmfu
25294,INFJ,http://www.youtube.com/watch?v=FuYkcQ3FJtM&feature=relmfu
25295,INFJ,http://www.youtube.com/watch?v=GIZVk0e-qD4
25300,ESTP,https://www.youtube.com/watch?v=QJO3ROT-A4E
25301,ESTP,https://www.youtube.com/watch?v=TIy3n2b7V9k.
25302,ESTP,https://www.youtube.com/watch?v=A6bKipdh294
25305,INTP,http://www.youtube.com/watch?v=Noz6-KaT4fA
25306,INTP,http://www.youtube.com/watch?v=WEQnzs8wl6E
25307,INTP,http://www.youtube.com/watch?v=LKrUaY6hgpM
25308,INTP,http://www.youtube.com/watch?v=qFoWz4fiwCE
25309,INTP,http://www.youtube.com/watch?v=qFXZTYT3-GI'
25310,ISFJ,https://www.youtube.com/watch?v=KGqmFJyo2wA
25311,ISFJ,https://www.youtube.com/watch?v=-MsvER1dpjM
25312,ISFJ,https://www.youtube.com/watch?v=dy9nwe9_xzw
25313,ENTJ,https://www.youtube.com/watch?v=k2x1RKAVGw8
25314,INFP,https://www.youtube.com/watch?v=JvNu1Snqqg0
25317,INTP,http://youtu.be/o8_Og2ps760
25318,INTP,https://www.youtube.com/watch?v=dU7OqGCIcak
25319,INTP,https://www.youtube.com/watch?v=hyB4Vx-TavQ
25328,INFJ,https://www.youtube.com/watch?v=8AQ2GlTw7x4
25329,INFJ,https://www.youtube.com/watch?v=LNjTPZW7GCU
25330,INFJ,https://www.youtube.com/watch?v=Y6Gtmzc2KZ4
25331,INFJ,https://www.youtube.com/watch?v=nImdNvyz6E0
25332,INFJ,https://www.youtube.com/watch?v=vWZNJ_7FVqA
25333,INFJ,https://www.youtube.com/watch?v=zjgSHCGBh2o
25334,INFJ,https://www.youtube.com/watch?v=rNMjM8R5ZDo
25335,INFJ,https://www.youtube.com/watch?v=8LhCzNXgBZE
25336,INFJ,https://www.youtube.com/watch?v=sudd9Sv2Bgg
25337,INFJ,https://www.youtube.com/watch?v=FJSxX95PH8o
25338,INFJ,https://www.youtube.com/watch?v=SJKvE3tMIPs
25339,INFJ,https://www.youtube.com/watch?v=vvRkJzVQBP0
25340,INFJ,https://www.youtube.com/watch?v=bLpbq0O5h8I
25341,INFJ,https://www.youtube.com/watch?v=x9IimLb3b2U'
25344,ESTP,http://www.youtube.com/watch?v=OnfZ2NpIPRY
25353,ESTP,http://www.youtube.com/watch?v=SEkglpOTVCw
25354,ESTP,http://www.youtube.com/watch?v=JMHp9a5FwrI&feature=related
25355,ESTP,http://www.youtube.com/watch?v=BmsbobsA7w8
25356,ESTP,http://www.youtube.com/watch?v=OsUZjs2rMvA
25357,INTP,http://www.youtube.com/watch?v=b00VTswskFI
25358,INTP,http://www.youtube.com/watch?v=YtAJtk9ekpY
25359,ISFP,https://www.youtube.com/watch?v=qkP6Tf79UrM
25360,ISFP,http://www.youtube.com/watch?v=4L_DQKCDgeM
25361,ISFP,http://www.youtube.com/watch?v=-CoOI0zdJms
25362,ISFP,https://www.youtube.com/watch?v=mS8xDo-qM8w
25363,ISFP,http://www.youtube.com/watch?v=yCj8sPCWfUw
25364,ISFP,http://www.youtube.com/watch?v=P-y53CRSF9Q
25365,INTP,https://www.youtube.com/watch?v=53WHHRNWe-Q
25367,INTP,https://www.youtube.com/watch?v=arj7oStGLkU
25372,INFP,http://www.youtube.com/watch?v=c4SJ0xR2_bQ
25373,INFP,http://www.youtube.com/watch?v=zonZcBXZjqI
25375,INFP,https://www.youtube.com/watch?v=ZChXK2rdr9M
25376,INFP,https://www.youtube.com/watch?v=BQpZv2r8fb4
25377,INFP,https://www.youtube.com/watch?v=rmYyPcEQKU4
25378,INFP,https://www.youtube.com/watch?v=cH_rfGBwamc
25380,INFP,https://www.youtube.com/watch?v=QzduBFiTKyI
25381,INFP,https://www.youtube.com/watch?v=lic0oCDMfwk
25385,ENTP,http://www.youtube.com/watch?v=zAleQ79UlT8
25386,ENTP,http://www.youtube.com/watch?v=ivL9Hd7mn_k&feature=related
25387,ENTP,http://www.youtube.com/watch?v=QsPDT5qHtZ4
25388,INTJ,https://www.youtube.com/watch?v=nHuko5BCFzA
25389,INTJ,https://www.youtube.com/watch?v=QxJrjV4PNXA
25390,INTJ,https://www.youtube.com/watch?v=dkhVS0Jke84
25391,INTJ,https://www.youtube.com/watch?v=H2-1u8xvk54
25393,INFP,https://www.youtube.com/watch?v=hqki1kkjZJw
25394,INFP,https://www.youtube.com/watch?v=576uoOikT7I
25395,ENFP,https://www.youtube.com/watch?v=K4E9412xyJ4
25397,ENFP,http://www.youtube.com/watch?v=hIYu5SQKazs
25398,ENFP,http://www.youtube.com/watch?v=YwSZvHqf9qM
25399,ENFP,http://www.youtube.com/watch?v=7L-Rwxoc2jU
25400,ENFP,https://www.youtube.com/watch?v=txmlaZbY-f4
25401,ENFP,https://www.youtube.com/watch?v=mns9VeRguys
25402,ENFP,https://www.youtube.com/watch?v=xIjzvTObzgA
25403,ENFP,https://www.youtube.com/watch?v=9pjYMTe6uLY
25405,ENFP,https://www.youtube.com/watch?v=adBPg8Zdp2g&amp;feature=kp
25406,ENFP,https://www.youtube.com/watch?v=Vvp305B9FoQ
25407,ENFP,https://www.youtube.com/watch?v=Oj2CPqX-tLc
25408,INTP,http://www.youtube.com/watch?v=L6dzUOYTQtQ
25409,INFP,https://www.youtube.com/watch?v=qaZ3mOod9hk
25412,INFP,https://www.youtube.com/watch?v=D06PL6qh6X8
25414,INFP,https://www.youtube.com/channel/UCDetdM5XDZD1xrQHDPgEg5w
25416,INFP,https://www.youtube.com/watch?v=c0KYU2j0TM4
25419,INFP,http://www.youtube.com/watch?v=aeC-cEl4NXw
25420,INFP,http://www.youtube.com/watch?v=DBRItiPzcZg&feature=fvst
25421,INFP,http://www.youtube.com/watch?v=vUjyKCcEIFM
25422,INFP,http://www.youtube.com/watch?v=-hHo5bvc20k&feature=related
25423,INFP,http://www.youtube.com/watch?v=SbdbnPeFLt0&feature=relmfu
25424,INFP,http://www.youtube.com/watch?v=A102xE-Wnfk&feature=player_embedded
25425,INFP,http://www.youtube.com/watch?v=AAnFLJ3BJWQ
25426,INFP,http://www.youtube.com/watch?v=iYjSEJ5pjR0
25427,INFP,http://www.youtube.com/watch?v=sKK0BAZmRjY&feature=related
25431,INFP,http://www.youtube.com/watch?v=iBU-MxydbWQ&ob=av2e
25432,INFP,http://www.youtube.com/watch?v=aeC-cEl4NXw
25434,INFP,http://www.youtube.com/watch?v=QM6SNrmH0r8
25435,ENFJ,http://www.youtube.com/watch?v=_Yz0A-FxUM8
25436,ISFP,http://www.youtube.com/watch?v=iChvmZ_B3rc&feature=related
25437,ISFP,http://www.youtube.com/watch?v=tyFjFJudI98&feature=related
25438,INTP,https://www.youtube.com/watch?v=GJbwSxMYHlQ
25439,INTP,https://www.youtube.com/watch?v=u94LYtmW0gU
25440,INTP,https://www.youtube.com/watch?v=DJ4hDppP_SQ
25441,INTP,https://www.youtube.com/watch?v=MDACd-ShjHk
25443,INFP,http://www.youtube.com/watch?v=5Oq0kMsF60Y
25445,INFP,http://www.youtube.com/watch?v=k3q2WTDsKnk&feature=related
25446,INFP,http://www.youtube.com/watch?v=g-0Xh-lyKs4
25449,ENTP,https://www.youtube.com/watch?v=JovX5uZHmOk
25450,INFJ,http://www.youtube.com/watch?v=K3Zw9xzSjB4
25451,INFP,https://www.youtube.com/watch?v=6jtZx9LNpAY
25452,INFP,https://www.youtube.com/watch?v=zc8hbSM1zVo
25453,INFP,https://www.youtube.com/watch?v=YSWIfX_MNCY
25454,INFP,https://www.youtube.com/watch?v=TXndFmaZkwQ
25458,ISTP,https://www.youtube.com/watch?v=LVHX3k-CsQo
25465,INFJ,https://youtu.be/1wQXkIjdAJk
25466,INFJ,https://youtu.be/J7EHubtwH44
25468,INTP,https://www.youtube.com/watch?v=ZG_k5CSYKhg
25469,INTP,https://www.youtube.com/watch?v=rn-wrPf5Ls0
25470,ENFP,http://www.youtube.com/watch?v=xFFx5KHxzlw
25471,ENFP,http://www.youtube.com/watch?v=OTFFQkdhw6Q
25472,ENFP,http://www.youtube.com/watch?v=v9Hj8bVqcig
25473,ENFP,http://www.youtube.com/watch?v=hNSGCVPPXvk&feature=kp
25474,ENFP,http://www.youtube.com/watch?v=_PO4r9m_6Xk
25475,ENFP,http://www.youtube.com/watch?v=2s3iGpDqQpQ
25476,ENFP,http://www.youtube.com/watch?v=c5yLGm4jaiY
25477,ENFP,http://www.youtube.com/watch?v=uFMPLEqAK6w
25478,ENFP,http://www.youtube.com/watch?v=hjY1x9RgbdE
25479,ENFP,http://www.youtube.com/watch?v=Hj-fk8Q-oRc
25480,ENFP,http://www.youtube.com/watch?v=Hj-fk8Q-oRc
25481,ENFP,http://www.youtube.com/watch?v=MdOHxh9-1Yo
25482,ENFP,http://www.youtube.com/watch?v=EdBym7kv2IM
25483,ENFP,http://www.youtube.com/watch?v=GemKqzILV4w
25484,ENFP,http://www.youtube.com/watch?v=v5IeT9ZRiRw
25485,ENFP,http://www.youtube.com/watch?v=AOBs8dU4Pb8
25486,ENFP,http://www.youtube.com/watch?v=D64eOFwWUd0
25487,ENFP,http://www.youtube.com/watch?v=NRtvqT_wMeY
25488,ENFP,http://www.youtube.com/watch?v=znQii6mB8Hw
25489,ENFP,http://www.youtube.com/watch?v=hx7FN1LHphk
25490,ENFP,http://www.youtube.com/watch?v=znQii6mB8Hw
25491,ENFP,http://www.youtube.com/watch?v=1RN6pT3zL44
25493,ENFP,http://www.youtube.com/watch?v=acIU7yxzJ70
25494,ENFP,http://www.youtube.com/watch?v=kJfqAgdmr5E
25495,ENFP,http://www.youtube.com/watch?v=atuJzivuF1o
25496,ENFP,http://www.youtube.com/watch?v=0A2F3eMKpmE
25497,ENFP,http://www.youtube.com/watch?v=mzJj5-lubeM
25498,ENFP,http://www.youtube.com/watch?v=fNy8llTLvuA
25516,INTP,http://www.youtube.com/watch?v=tD-sBRNnbrY
25518,INTP,http://www.youtube.com/watch?v=Ty6TjewZr4A
25520,INFJ,http://www.youtube.com/watch?v=tsF37YQAtgk
25521,INFP,https://www.youtube.com/watch?v=jlV3zeWnWZY
25522,INFP,https://www.youtube.com/watch?v=ZNdMORNR3L4
25523,INFP,https://www.youtube.com/watch?v=c5HiKHy2Qm4
25524,INFP,https://www.youtube.com/watch?v=D3KXjDxDKZk
25525,INFP,https://www.youtube.com/watch?v=4Xmzamo_cv8
25529,INFP,http://www.youtube.com/watch?v=Rr7Pd9MWCjg
25531,INFP,http://www.youtube.com/watch?v=woySeSNBL3o
25532,INFP,http://www.youtube.com/watch?v=oKo8Czj112I
25534,INFP,http://www.youtube.com/watch?v=TX0Yr6fNm80
25535,INTP,https://www.youtube.com/watch?v=ceTyfmeKCFQ
25536,INTP,http://www.youtube.com/watch?v=-saMZaooAbE
25537,INTP,http://www.youtube.com/watch?v=SgXlUxDGFvU
25538,INTP,http://www.youtube.com/watch?v=Sj0sDOGeQVw
25539,INTP,http://www.youtube.com/watch?v=2kkIwAir4Hk
25540,INTP,http://www.youtube.com/watch?v=atM3ZhF8MVs
25541,INTP,http://www.youtube.com/watch?v=l3yvOn-E-Kw
25542,INTP,http://www.youtube.com/watch?v=OT6HAMBV6VQ
25543,INTP,http://www.youtube.com/watch?v=BaP1wDvkA6E
25553,ENTP,http://www.youtube.com/watch?v=vD74uIUmORI
25554,ISTJ,http://www.youtube.com/watch?v=JdOc6FUYSL0
25555,ISTJ,http://www.youtube.com/watch?v=w8KQmps-Sog
25556,ENFJ,http://www.youtube.com/watch?v=jLc2YDPxH9I
25557,ENFJ,http://www.youtube.com/watch?v=jLc2YDPxH9I&amp;feature=youtu.be
25559,INFP,https://www.youtube.com/watch?v=uz9a4es505E&list=UUfdCCTbtbfcpIEUidmGrNJw
25560,INFP,https://www.youtube.com/watch?v=3Tyo8htehzI
25561,INFP,https://www.youtube.com/watch?v=fG3kIomrKYU&list=UUfdCCTbtbfcpIEUidmGrNJw
25562,INFP,https://www.youtube.com/watch?v=fG3kIomrKYU&list=UUfdCCTbtbfcpIEUidmGrNJw
25563,INFP,https://www.youtube.com/watch?v=a1WhR2-k2Fo&list=UUfdCCTbtbfcpIEUidmGrNJw
25564,INFP,http://www.youtube.com/watch?v=30dBOB7Cjc4
25565,INFP,http://www.youtube.com/watch?v=B6u8K3AubbM&list=UUfdCCTbtbfcpIEUidmGrNJw
25566,INFP,http://www.youtube.com/watch?v=DWN8wYhPU-c
25567,INFP,http://www.youtube.com/watch?v=0CuQs27OIoM&list=UUfdCCTbtbfcpIEUidmGrNJw
25568,INFJ,http://www.youtube.com/watch?v=pFbDTvCvO9c
25569,INTJ,https://www.youtube.com/watch?v=TVZL_uTDDpM
25570,INTJ,https://www.youtube.com/watch?v=9rQYRKWWYws
25571,INTJ,https://www.youtube.com/watch?v=xo8kH_y4Ocw
25572,INTJ,https://www.youtube.com/watch?v=Eaqxo1R7raA
25573,INTJ,https://www.youtube.com/watch?v=qmmww36qvDc
25574,INTJ,https://www.youtube.com/watch?v=7uU7ioIHRHg
25575,INTJ,https://www.youtube.com/watch?v=-XU_5y0Pdjs
25576,INTJ,http://www.youtube.com/watch?v=gpf_F8EZu0g
25577,INTJ,http://www.youtube.com/watch?v=2mtnBHh9s04&feature=autoplay&list=PLD5C208669B98485E&index=15&playnext=12
25578,INTJ,http://www.youtube.com/watch?v=tZHJ3Sv7AU4
25579,INTJ,http://www.youtube.com/watch?v=G9AyltQx56I&feature=related
25580,INTJ,http://www.youtube.com/watch?v=yBdaumeA254
25581,INTJ,http://www.youtube.com/watch?v=Cw-zNRNcF90&feature=related
25582,ENTP,https://www.youtube.com/watch?v=F-nuV36fvgQ
25587,ISTJ,http://www.youtube.com/watch?v=YOGgviDEV2I
25588,ISTJ,http://www.youtube.com/watch?v=K-67MPGwgiY
25589,ISTJ,http://www.youtube.com/watch?v=No42Zq9KlyE
25592,ISTJ,http://www.youtube.com/watch?v=FDjn8UlPC3w
25593,ISTJ,http://www.youtube.com/watch?v=2YveC8laqCs
25594,ISTJ,http://www.youtube.com/watch?v=Us_IxW5LcvY
25595,INFP,https://www.youtube.com/watch?v=kZEA10oBbCM
25596,INFP,https://www.youtube.com/watch?v=Ek0SgwWmF9w
25597,INFP,https://www.youtube.com/watch?v=32kYH6XZrIo
25598,INFP,https://www.youtube.com/watch?v=OvMVCHhwTPs
25599,INFP,https://www.youtube.com/watch?v=pwlpbwYFBTc
25600,INFP,https://www.youtube.com/watch?v=AxMOf2iaruY
25601,INFP,https://www.youtube.com/watch?v=LJ0jL2nTwZE
25603,INTJ,https://www.youtube.com/watch?v=0bCLWeycGMA
25604,INTJ,https://www.youtube.com/watch?v=TIQspsk6KE8
25609,INFP,http://www.youtube.com/watch?v=7JedDjhZrMM
25610,INTJ,http://www.youtube.com/watch?v=MU0UKhnDdcI&feature=player_embedded#!
25611,INTJ,http://www.youtube.com/watch?v=XIbFJETrScI
25612,INTJ,http://www.youtube.com/watch?v=7M92nylTNwY
25613,INTJ,http://www.youtube.com/watch?v=Irz9PNHqt-Y
25614,INTJ,http://www.youtube.com/watch?v=GHY_AFSjt28
25615,INTJ,http://www.youtube.com/watch?v=XdtJ_BTmDVM
25616,INTJ,http://www.youtube.com/watch?v=kemZzBHcDRU
25618,ENFP,https://www.youtube.com/watch?v=1DT902K9RUs
25619,ENFP,https://www.youtube.com/watch?v=YbXfCU9A454'
25621,INFJ,http://www.youtube.com/watch?v=INMfbJfmqzg
25622,INFJ,http://youtu.be/NSoIWEGL1YM
25623,INFJ,http://youtu.be/3KkUeRPjc-Y
25624,INFJ,http://youtu.be/rGKfrgqWcv0
25625,INFJ,http://www.youtube.com/watch?v=6Pre7bINBps
25626,INFJ,http://www.youtube.com/watch?v=wNGnCLod-qg
25629,ENTP,http://www.youtube.com/watch?v=fzGe6E2eWiA
25630,ENTP,http://www.youtube.com/watch?v=NdBV7LTd07g
25631,ENTP,http://www.youtube.com/watch?v=EoZgaHJL1A8
25632,INTJ,http://www.youtube.com/watch?v=WQlkfKZMuHk
25633,INTJ,http://www.youtube.com/watch?v=9mDJ8bLrMfA&list=FLiWLjELGtdcK-M8YP4-2XbQ&index=21
25634,INTJ,http://www.youtube.com/watch?v=fvDQy53eldY
25635,INTJ,http://www.youtube.com/watch?v=hlVBg7_08n0
25636,INTJ,http://www.youtube.com/watch?v=Cx8FYUrgVP4
25637,INTJ,http://www.youtube.com/watch?v=AydL1zofkIU
25640,INTJ,http://www.youtube.com/watch?v=t06neJCQtCE
25641,INTJ,http://www.youtube.com/watch?v=KOfivwkt1Tk
25642,INTJ,http://www.youtube.com/watch?v=FkDFKMs35vs
25643,INTJ,http://www.youtube.com/watch?v=wK-j2XVl_mc
25644,INTJ,http://www.youtube.com/watch?v=No0DIVH_hbQ
25645,INTJ,http://www.youtube.com/watch?v=fZDCiYJ1jtg
25646,INTJ,http://www.youtube.com/watch?v=LNg_MVXtWJw
25662,INTJ,http://www.youtube.com/watch?v=ebT_aWqidKA
25663,INTJ,http://www.youtube.com/watch?v=wBgp5aDH23g'
25666,INTJ,https://www.youtube.com/watch?v=Yj9eW4sOlDY
25667,INTJ,https://www.youtube.com/watch?v=Yj9eW4sOlDY
25668,INTJ,https://www.youtube.com/watch?v=3YdX9_hA-cs
25669,INTJ,https://www.youtube.com/watch?v=3YdX9_hA-cs
25670,INTJ,https://www.youtube.com/watch?v=3YdX9_hA-cs
25671,INTJ,https://www.youtube.com/watch?v=lsx3nGoKIN8
25672,INTJ,https://www.youtube.com/watch?v=lsx3nGoKIN8
25673,ESFP,https://www.youtube.com/watch?v=1iwC2QljLn4
25674,INFP,http://www.youtube.com/watch?v=4sDCibyxwS4#
25676,INTJ,http://www.youtube.com/watch?v=GCztVAF_f0k
25677,INTJ,http://www.youtube.com/watch?v=W6NdY-KFRyM
25678,INTJ,http://www.youtube.com/watch?v=lRNYp1IiUuE&ob=av2e
25679,INTJ,http://www.youtube.com/watch?v=x4XQfDd0iMc
25682,INTJ,http://www.youtube.com/watch?v=3YOEO7jtIs4
25683,INTJ,http://www.youtube.com/watch?v=kynUSL8fr_4
25684,INTJ,http://www.youtube.com/watch?v=wc4XsRqXQ7w
25685,INTJ,http://www.youtube.com/watch?v=rAuCN65LaB0
25686,ENFJ,https://www.youtube.com/watch?v=OntHieZofGA
25687,ENFJ,https://www.youtube.com/watch?v=gXWD1HjWI8M&amp;index=35&amp;list=PL940F90747B3D4A
25688,ENFJ,https://www.youtube.com/watch?v=ZpDQJnI4OhU
25689,ENFJ,https://www.youtube.com/watch?v=G_KzlvxrEpU
25690,INFJ,http://www.youtube.com/watch?v=6KZqfN9eh8w
25692,INFJ,http://www.youtube.com/watch?v=fF0lRYhhiwI
25693,INFJ,http://www.youtube.com/watch?v=iuo-nY0fvO8
25694,INFJ,http://www.youtube.com/watch?v=VAmz66G_mNk
25695,INFJ,http://www.youtube.com/watch?v=ZsXGzEm_tvo
25696,INFJ,http://www.youtube.com/watch?v=gRmq26xz4D4
25701,INTP,https://www.youtube.com/watch?v=4wEZv3cwoMs
25702,INTP,https://www.youtube.com/watch?v=0bB5sudP8LQ
25703,INTP,https://www.youtube.com/watch?v=rwobDZOw_po
25704,INTP,https://www.youtube.com/watch?v=amcSJqojXsA
25705,INTP,https://www.youtube.com/watch?v=MPvS0g2papI
25706,INTP,https://www.youtube.com/watch?v=ogpP81XGg-I
25707,INTP,https://www.youtube.com/watch?v=GQOI6tZgxns
25712,INTJ,https://www.youtube.com/watch?v=Rdf9-hRt410
25716,INFP,http://www.youtube.com/watch?v=9a49eSbIrXw&list=FLNmRKbtf90bRlonq1fYCchg&index=10&feature=plpp_video
25717,INFP,http://www.youtube.com/watch?v=twqM56f_cVo
25720,INFJ,http://www.youtube.com/watch?v=iWFGIf1jIdY
25721,INFJ,https://www.youtube.com/watch?v=Snf5vOAZrMM
25722,INFJ,https://www.youtube.com/watch?v=f9bRmuP-kQY
25723,INFJ,https://www.youtube.com/watch?v=j64SctPKmqk
25727,INFP,http://www.youtube.com/watch?v=ig1eBQ4Tzjg
25728,INFP,http://www.youtube.com/watch?v=y6aF7u-oe40
25729,INFP,http://www.youtube.com/watch?v=e15jffGyjXs
25730,INFP,http://www.youtube.com/watch?v=uAP0w51Yjig
25731,INFP,http://www.youtube.com/watch?v=bT8RTTP2fhA&feature=relmfu
25732,INFP,http://www.youtube.com/watch?v=MKfDwChOoHI
25733,ISTJ,http://www.youtube.com/watch?v=s-LIEr43_wk
25734,ISTJ,http://www.youtube.com/watch?v=UrgpZ0fUixs
25735,ISTJ,http://www.youtube.com/watch?v=l3LFML_pxlY
25736,ISTJ,http://www.youtube.com/watch?v=8O317T6Zlno
25739,INTJ,https://www.youtube.com/watch?v=HC6QJsxRypQ
25740,INTJ,https://www.youtube.com/watch?v=DWBYg-ZET-o&list=PL3Lcn17uK58c1syZgfovVQF6pa7-khqAO
25741,INTJ,https://www.youtube.com/watch?v=cNAdtkSjSps
25742,INTJ,https://www.youtube.com/watch?v=rwc-amI7AmE
25743,INTJ,https://www.youtube.com/watch?v=kG9KSWYg-Jc
25744,INTJ,https://www.youtube.com/watch?v=S6yuR8efotI
25745,INTJ,https://www.youtube.com/watch?v=RZ2fut2AWX4
25746,INTJ,https://www.youtube.com/watch?v=--kYVgXjoEk
25747,INTJ,https://www.youtube.com/watch?v=Tv7-BzdXs1Y
25749,INTJ,https://www.youtube.com/watch?v=VNsVpL8TDLA&list=PL8XMVHGy-Rt9IvVPgPuRNJfB60dQ6gDZF&index=2
25750,INFP,http://www.youtube.com/watch?v=PaZBba9tuSs
25752,INFP,http://www.youtube.com/watch?v=aEqkDRB9BuM&feature=PlayList&p=78E32699BB35AA9D&playnext_from=PL&index=10
